jobId,jobUrl,required_skills,description
39871988,https://www.reed.co.uk/jobs/financial-accountant/39871988,"['financial accountant', 'group accountant']","Financial Accountant Are you a financial Accountant? Hold sound knowledge of financial reporting, budget and reporting? ACA/ACCA/CIMA qualified? Then Apply Today! Artis a recruiting for a Financial Accountant to join a market leading organisation due to the needs of their growing UK and international business. An award-winning culture; as Financial Accountant you will play a key role within the operational Finance department.  This role is responsible for managing the reporting process, engaging the business in this process and ensuring accurate Financial Reporting is provided to the Group finance and the wider teams. Role*Responsible for the overall month end close process for multiple entities*Produce accurate and timely management accounts, with supporting analysis & commentary to inform decision making*Manage monthly, quarterly and full year Group reporting submissions*Own balance sheet and cashflow forecasting *Lead and develop a small team*Support senior leadership with ad-hoc projects and subject matter expertise as requiredWhat you will need to succeed*Qualified ACA or ACCA or CIMA with financial accounting background and 2 years+ PQE experience. *A strong working knowledge of financial reporting and budget & forecasting experience. *You will be a proactive forward-thinking team player with the ability to prioritise and work accurately to deadlines and the determination to resolve queries in a timely manner.If this sounds like your next Financial career step and the opportunity to work for a leading company appeals to your career aspirations, please apply today."
39908017,https://www.reed.co.uk/jobs/management-accountant/39908017,"['Balance Sheet', 'Financial Analysis', 'Management Accounts', 'Variance Analysis']","Our client is a very well established and exciting Technology company with an excellent brand. They are seeking to hire a Management Accountant to report into the Senior Finance Manager. The Management Accountant will have a very broad remit, providing robust financial analysis and preparing monthly management accounts. The Management Accountant will be involved in balance sheet reconciliations and assist in the preparation of board packs  and analysis for monthly meetings. You will work on streamlining financial processes and implementing new systems. You will also produce variance analysis of monthly revenue and costs, as well as performing month end duties. You will work closely with the  Finance Director on ad hoc projects and analysis, as well as business partnering with non - finance departments. They are seeking a candidate who is comfortable working in a fast - paced environment and who can work well with senior stakeholders. They are looking for a finalist or qualified accountant (ACCA or CIMA). Technology or Financial Services sector experience  would be advantageous but is not essential. The role is paying a strong basic salary, bonus and benefits package and it is based in Central London (Zone 1). "
39847593,https://www.reed.co.uk/jobs/project-accountant/39847593,['Charity Accountant'],"INTERIM PROJECT ACCOUNTANT NEEDED FOR SMALL CHARITY Your new company: This is an important interim project role to ensure this small charity fund based outside of Aylesbury has the solid foundations needed to move into the next phase of its development. This is a temporary job (3 months long) to assist the CFO with the implementation of governance updates to the structure of the charity (UK and USA) and to improve the financial control and monitoring of grantee projects. Flexible working hours are available, however you will need to be able to start within the next two weeks. Your new role: Governance   Working with the CFO and legal teams in the UK and USA to:  Implement board approved updates to the governance structureReview and update governance policiesUpdate resource sharing agreement between UK and USAFile relevant IP registrationsAssisting with IRS and state filings in the USAAssistance with board administration and preparation of board papers  Project accounting   Assisting CFO with monitoring restricted/donor advised fundsCAF accounting and reportingAssisting Grants Manager with review and monitoring of project budgetsSetting up grantee charitable status database Donor reporting  Preparing quarterly financial reportsAssisting with monitoring other donor reports including reconciling to donor advised funds Other  Support to Finance Administrator during UK and US audit as requiredBudget and cashflow controlCost/supplier review  To carry out this role successfully you will need the below:   Qualified / Part qualified ACA/ACCA/CIMAUnderstanding of the governance requirements for UK & US charitiesPreparing & reviewing budgets and financial reportsSmall team experience  What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Hays EA is a trading division of Hays Specialist Recruitment Limited and acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and  Disclaimers which can be found at hays.co.uk "
39933950,https://www.reed.co.uk/jobs/assistant-accountant/39933950,,"Kenneth Brian Associates are partnering with an exciting business based in the heart of East Croydon. Due to an internal promotion our client is seeking an Assistant Accountant to work closely with the Head of Finance and Senior Management accountant on  a daily basis.  Key Duties:   Current and up to date knowledge and experience of Sage 50 Accounts SoftwareAbility to investigate and resolve accounts queriesSales ledger experienceTo manage and oversee the Direct Debit functionCustomer care over the phoneBank reconciliationsProvide an ongoing credit control support to the credit controller and assist with the monthly reporting to the Head of Finance whilst attending meetings when requestedAdhoc duties requested by the Head of Finance Key Skills and Qualifications:  Experience of Accounts Assistant dutiesKnowledge and ability to report to Head of FinanceAbility to understand how to investigate and resolve account queriesSales, Purchase, Credit Control and Nominal Ledger knowledgeAbility to multi-taskGood communicatorProblem solver "
39936410,https://www.reed.co.uk/jobs/management-accountant/39936410,,"Robert Walters are currently supporting a key client to help with the recruitment of a Management Accountant to join the current team based in Reading. This is a pivotal role in the finance division and will play a key part in the ongoing growth and success  of the business. The role of the Management Accountant is to support the Financial Controller in preparing monthly management accounts and reconciliations for review. Other responsibilities may include:  Manage accruals, prepayments and fixed assets, ensuring all accounts are fully reconciled and relevant transactions are accounted forSupport the Financial Controller with forecasting and budget setting, performing additional duties as required by the Financial Controller and DirectorsLead and train the Sales Ledger and Purchase Ledger team, setting up KPI's and feedback on team members performance As the successful Management Accountant, your experience is likely to include:  Part qualified ACA, ACCA or CIMA3 year's experience working within a similar accounting environmentExcellent communication skills with the ability to communicate at all levels For more information about the role and other vacancies in the local area please get in contact at or call . "
39930953,https://www.reed.co.uk/jobs/management-accountant/39930953,,"A fantastic opportunity is now available for an experienced Management Accountant to join a pioneering property management business based in Rugby. This role is ideal for an experienced Management Accountant that has previously demonstrated the ability to  support multiple business units across the UK and Europe.The successful applicant will strengthen a growing Finance function, actively contributing to month-end reporting and UK statutory accounts as well as budgeting, analysis, forecasting and be presented with opportunities to partner with and assist teams throughout  the business.Ideally, you will:• Be a Management Accountant with at least 2 years’ experience • Effectively communicate across all levels of the business, to both financial and non-financial stakeholders• Demonstrate instances in which you have been able to add tangible value to improve the performance of a business / Finance function• Have the social capacity to ingrate into a friendly team, building relationships both internally and externallyIn return, you will:• Be encouraged to develop the role by providing continuous improvements to procedures, systems and processes• Enjoy a varied workload where you will be a pivotal member of the Finance team• Have opportunities to support and partner with the wider business• Report directly to the Finance DirectorThis Management Accountant vacancy would be ideal an experienced individual who is looking to build a career within a progressive organisation. If you have the relevant experience and would like to find out more, please apply. "
39913447,https://www.reed.co.uk/jobs/accountant/39913447,,"A global telecommunications business based in Central London requires a Part Qualified Accountant. The successful candidate will be joining a fast paced and rewarding environment with a clear career progression plan. This is an international brand admired  by its peers and competitors offering a unique working culture. Role Responsibilities  Monthly balance sheet reconciliationsPreparation of monthly variance commentary for accounting movements (P&L and B/S)Bank reconciliationsMonthly accounting and reporting responsibilities under US GAAP and statutory reporting under local GAAP for several entitiesClosely working alongside the FP&A team to assist with commentary against forecast for key accounting areasVAT returnsWorking with Internal Audit on queriesWork closely with Procurement and Accounts Payable departments to ensure consistency of accounting and clean balance sheet positionsAssist senior management with ad hoc projects Candidate Requirements  Part qualified ACCA/CIMA (or equivalent) accountantPrevious industry experience would be beneficial however not essentialPrevious experience in the above role responsibilitiesPrevious exposure to IFRS or US GAAP reporting would be advantageousSAP experience would be beneficialStrong knowledge of core accounting principlesCommercially astuteProactive attitude with ability to challenge, use initiative and improve processes "
39845898,https://www.reed.co.uk/jobs/management-accountant/39845898,"['management accounting', 'housing', 'management accounts', 'development', 'P&L', 'financial reporting', 'accruals', 'budgeting', 'social housing', 'progression', 'prepayments', 'budgets', 'management accountant', 'month end', 'year end', 'year-end', 'rent and service charge']","Do you want a role within an exciting organisation with an excellent progression path? Are you a driven and ambitious individual that is looking to assume extra responsibilities as you develop? Looking for a role that offers variety and autonomy whilst reporting into a line manager who prides themselves in the professional development of their staff? Is yes, then read on! My client is a London based housing organisation who is looking for a Management Accountant to join their team on a permanent basis. With the fantastic opportunity to develop professionally and assume more responsibilities over time, this is a brilliant  role for someone who is looking to further their management accounting skills, who is excited about the prospect of learning from an experienced line manager who will invest in someone ambitious. The main responsibilities of this Management Accountant role include:  Providing invaluable support in the production of the monthly Management Accounts to aid financial decision making, with the view of taking full responsibility for them over time as you develop.Play a vital role in year-end procedures, including leading on the preparation of financial statements and providing required information for the external auditors.Preparing the annual budgets for key stakeholders.Full responsibility for ensuring that all rent and service charge data is collected andcalculated in an accurate and timely manner and to notify clients of any changes to their charges where necessary.Business partner with a variety of stakeholders across your area of responsibility and be the main point of contact for any queries. This opportunity is for a forward-thinking organisation and offers a brilliant opportunity for candidates looking to join a close-knit finance team within a rapidly growing, complex establishment. The successful candidate will be offered a competitive benefits  package, including 28 days holiday, a generous pension scheme and flexible working hours. The successful candidate will have:  Assisted or lead on the production of the monthly management accounts.Achieved at least level four AAT.Ideally, experience working in a housing association. However, candidates without this are still strongly encouraged to apply.Confidence in being able to work with and analyse large volumes of data.Strong Excel skills and ideally previous experience of using SUN. If you are interested in this Management Accountant opportunity, please do not delay in applying as the line manager is reviewing CVs daily and the role is likely to be filled before the closing date. "
39936430,https://www.reed.co.uk/jobs/senior-accountant/39936430,"['ACCA', 'Accountancy', 'Accounting', 'Tax']","Accountant - Full Time - Ipswich Are you a qualified ACA or ACCA Accountant? Do you have experience in accountancy practice? Do you have over 5+ years as an Accountant? Our client is a highly well-known Accountancy firm in the UK, who are currently recruiting for an Accountant in their Saxmundham office. Responsibilities:  Reviewing the draft accounts for partnerships and sole traders within the general business and private area.Reviewing corporation and partnership tax computations and returns.Overseeing junior staff in the preparation of accounts and tax returns, providing training where required and assisting with their development.Ensuring the efficient use of appropriate software packages internally and supporting clients’ accounting systems.Maintaining up-to date understandings of client business.Maintaining good working relationships with client staff. Key Skills:  Qualified (ACA, ACCA) or close to qualification.Maths and English Language at GCSE or equivalent;Preparation of accounts for companies, partnerships and sole traders.Experience of using Microsoft packages, internet, email and cloud accounting packages.Proven ability to adapt quickly to changing deadlines and priorities. If you are intersted in this role and have relevant expereince then please do  APPLY NOW! "
39925533,https://www.reed.co.uk/jobs/accountant-bookkeeper/39925533,,Established client based in the Horsham area seek a part time Accountant/Bookkeeper to join their team.  Reporting to the General Manager this role will be responsible for the following duties: *Sales and Purchase ledger *Credit control *Entering timesheet information *Cashflow forecast *VAT returns *Payroll *Invoice Financing *Bank reconciliations *Managing Pension administration *Making Payments Ideal candidate will have good all round bookkeeping experience and be looking for approximately 20 hours per week over 4/5 days.  Previous experience of quickbooks is highly desirable and good IT and communication skills is essential. 
39934075,https://www.reed.co.uk/jobs/financial-accountant/39934075,['Financial Accountant'],"We are currently looking for a Financial Accountant to join a great company based in Winnersh. This role will provide finance support to the existing UK Finance team by provision of financial reporting in order to satisfy internal and external requirements. Responsibilities:  Prepare statutory accounts for complex UK and Ireland subsidiaries (currently 4), including all required financial statements, note and additional disclosures, and coordination with auditors on same.Preparation of 'internal' financials required for board meetingsConsideration and documentation of IFRS changes on accounts including production of accounting memos to assess impact.Review process for local statutory account bridge and review in order to standardise statutory account process across EMEA region.Assist Finance Manager with coordination of the company To be considered:  Must be recently qualified or past finalist - CIMA, ICAEW or ACCA Familiarity with accounting processes and current accounting standardsHigh level of technical accounting knowledge including experience of preparing accounting memos.Good knowledge of Microsoft office packages including a high level of Excel knowledge.Excellent communication skills. By applying you will be registered as a candidate with Marc Daniels Specialist Recruitment Limited. Our Privacy Policy is available on our website at http://privacy-statement; and explains how we will use your personal data. "
39852273,https://www.reed.co.uk/jobs/assistant-management-accountant/39852273,"['Accountancy', 'reporting', 'excel', 'reconciliations', 'invoicing', 'analysis', 'spend']","Assistant Management Accountant role based out of Milton Keynes with parking onsite within a fast paced sector as a consultancy to the transport and distribution market. The role is initially a 6 month contract with a view of someone impressing and being  kept on through having the right base finance experience and being keen to progress showing a proactive and hard working attitude with a high level of commercial acumen Client Details As a leading consultancy supplying services to the transport and distribution markets across the country they are in need of an Assistant Management Accountant on a 6 month contract basis to support the finance managers with month end through to reporting  and invoicing. With parking onsite in Milton Keynes they have a supportive culture that foster professional and personal development Description Key accountabilities for this 6 month contract, Milton Keynes based Assistant Management Accountant  Collating & submission of weekly Productivity reports.Assist the Finance Manager in providing management with information to maintain effective budgetary controlRaising and effective management of all Sales Invoices.Completion of accurate Periodic Management Accounts, with relevant reconciliations to Financial Accounts.Completion of Period End trading in line with reporting timetables. This is to include the posting of accurate and supported Accruals/Pre-payment Journals, Month end recs & Balance sheet recs.Ensure the integrity of financial accounts are maintained in line with company policies and procedures.Assisting in the Preparation of Budgets with detailed variance analysis.Control periodic reporting of all capital projects and their recharge process.Review and submission of all KPI's.Assisting in procurement, ad-hoc admin tasks & maintaining expenses/credit card expensesTo produce additional ad-hoc Reporting or tasks required. Profile The successful Assistant Management Accountant will have a mix of the following experience and attributes to make them successful in this initial 6 month contract position  Early stage or part qualified individual with an eagerness to learn and be a sponge with base level finance experience of at least 1 year and ideally exposure to some form of assisting in month end.Good excel skills to include pivot table sand vlookupsFlexible approach and sued to deadlinesStrong team player and someone who will enjoy a career in finance and therefore bring energy to the teamHardworking and proactiveGreat communications skills and attending stakeholder meetings and interacting with clients and senior professionals Job Offer  An initial 6 month fixed term contract, loyalty bonus on completiontraining and progression opportunities within the groupgreat dynamic and fast paced working environment with a supportive management team "
