jobId,jobUrl,required_skills,description
39858057,https://www.reed.co.uk/jobs/administration/39858057,,"My client an award winning business in Wolverhampton have an IMMEDIATE requirement for an experienced Administrator to join them on a temporary to permanent  The main duties of this position are - Checking and uploading invoices - Recharging costs to appropriate customer for Parking charge Notifications/ Additional works carried out during vehicle servicing/ Repairs to vehicles  - Dealing with inbound enquiries  - Filing/ scanning  The ideal candidate will have  - Excellent customer service - Strong attention to detail - Fleet/ Dealership experience - At least 18 months office based experience Pay rate is £9.00 per hour and the working hours are Monday - Fri 8.30 - 5.30 (1 hour for lunch)  Please get in touch with Amanda @ Reed on or email  All REED temporary workers receive a competitive benefits package including:  Guaranteed hours contractOnline timesheets & pay management with weekly pay3 payment methods available: Umbrella, PAYE & Ltd companyFlexible Schedule – YOU choose when you want to work!Regular progress reports and face-to-face service reviewsFree Eye test vouchersHoliday PayLife insuranceSick PayPensionHealth Cash PlanRetailer DiscountsTemp of the month award£25 Recommend-a-Friend bonus for referrals If this is what you are looking for, click APPLY NOW. Reed Specialist Recruitment Limited is an employment agency and employment business. REED recruit across 20 specialisms in the UK and overseas, established for over 50 years.  Your local team in Wolverhampton specialise in Commercial Support roles, both temporary and permanent. Your local team offer over 25 years combined recruitment experience.   We work with local businesses in the Wolverhampton, Staffordshire, Shropshire, Dudley Borough, Black Country, West Bromwich and Oldbury areas. Contact your local team to enjoy these benefits....... "
39837079,https://www.reed.co.uk/jobs/office-coordinator/39837079,,"Administration Co-ordinator Stratford-upon-Avon • £12-13.00 per hour • Contract – Part-time – 25-30 hours per week   Arden Personnel are looking to recruit for an Administration Co-ordinator, for a company based in Stratford-upon-Avon. The Day to Day Duties For Our Administrator Co-ordinator  Supporting all site-based engineers in UK locations with arrangements for accommodation, equipment, general support, and housekeepingMaintenance of office administration procedures utilising the ERP systemSupport record-keeping for auditsMaintaining compliance paperwork in relation to health and safetyDealing with a low volume of incoming callsCoordinating and monitoring projects ensuring deadlines are metDatabase and diary managementBooking travel, meeting rooms and refreshmentsRegional meeting preparation and reportsProcurement coordination, preparing bids and proposals to clientsProject resourcing activities The Successful Applicant:To be considered for our Administration Co-ordinator role you will:  Have previous experience in a similar roleOrganisational skillsAbility to work under pressureExperience in the construction/civil industry would be an advantageA self-motivated individual capable of working with the divergent leadership teamIT proficientAttention to detail skillsStrong organisation skills in task management.Flexible and adaptableOwn transport is an advantage due to location What’s on Offer? For this Administration Co-ordinator role you will receive;  Free ParkingFlexible working hoursContract role Apply for this role: To apply for our Administration Co-ordinator role please go to our Arden Personnel website www.ardenpersonnel.co.uk. Job reference LF-17. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion  on your career. For other vacancies please visit Arden Personnel at www.ardenpersonnel.co.uk and on all social media applications.  Arden Personnel are committed to finding you your next position, we will help you find your perfect opportunity.  We aim to contact successful  applicants within 24 hours, if you do not hear from us within 48 hours if may mean that your application has been unsuccessful.  However, we may have other opportunities that would suit you. We recruit in the following sectors: Commercial – Administration, Accountancy & Finance, Sales & Marketing, Customer Service, HR and IT Building Services – Operational Management, Engineering/Facilities Management & Electrical, Supervisory, Contract & Project Management, Business Development, Senior Level Manufacturing – Technical, Engineering and Manufacturing The areas Arden Personnel recruit in are: Alcester, Redditch, Studley, Bidford-on-Avon, Stratford-upon-Avon, Evesham, Broadway, Pershore, Moreton-in-Marsh, Bromsgrove, Chipping Camden, Warwick, Leamington Spa and Henley-in-Arden. "
39901122,https://www.reed.co.uk/jobs/administration-temp/39901122,['Customer service'],"We are looking to recruit an experienced administrator for a temp week by week contract this position has responsibility for ensuring that internal and external customers are provided with excellent customer service. Provide a high quality, effective and efficient administration support to the maintenance team. Support the Senior Administrator in the delivery of a quality service. Responsibilities: Support trades and planning colleagues in the administration and resolution of enquiries and services. Generate work orders and requisition all required materials ensuring work is allocated correctly to specialist teams when necessary. Process all paperwork including time sheets, invoices and associated financial records. Process any out of hours and additional payment paperwork. Assist with the handling of complaints and enquiries, providing background information. Maintain internal databases to ensure data integrity. Ordering of materials following the report of a new repair by a trades-person as necessary. Responsible for cancelling repair work and associated materials at the request of a customer. Skills needed: Strong administration ideally within a fast-paced environment Excellent organisational skills Superb communication and ability to build relationships with trades staff, customers and relevant associated departments. Company are looking for this role for a week by week contract based on 37 hours per week. Excellent benefits and good internal career progression if other roles come up whilst in the role.  "
39813188,https://www.reed.co.uk/jobs/administration-officer/39813188,,"We've got a great opportunity for Ministry of Justice - Portsmouth Combined Court, to join an administrative department, working in the fast-paced environment. Working with a professional team, you'll be based in Portsmouth and will enjoy being part of a  company with a great work life balance. The successful candidate will provide administrative support. He or she will follow set procedures and will exercise some independent judgement in carrying out instructions, under general supervision. Examples of work performed will include but not be restricted  to: "" Collating and analysing fairly complex information or data, submitting results in a written report "" Processing of applications, fee accounting and cashier duties, processing orders, IT data input "" Overseeing administrative procedures and processes "" Processing correspondence, processing orders, IT data input "" Acting as an administrative liaison with internal and / or external sources "" Preparing routine correspondence Typical qualifications and experience: "" Five GCSEs at Grade C or above or equivalent (including English Language or equivalent) "" NVQ Business Administration Level 2 (or suitable clerical experience) "" Administrative experience with a good knowledge of and experience in using Microsoft Office "" Good communication skills, both oral and written Hourly Rate is £8.36 for the first 12 worked weeks and then it will go up to £10.12/hour; Monday to Friday 37 hours/week "
38375819,https://www.reed.co.uk/jobs/senior-investment-administrator/38375819,,"Senior Financial services AdministratorLocation - London CitySalary 27 - 35k Would you like to be part of an independent financial advisory firm specialising in the provision of Holistic Financial Planning advice to Companies and Private Clients? The role of the Senior Financial services Administrator is to support the Practice Manager in the smooth running of operations by providing Investment, Asset management and other financial services administration support. Key Responsibilities and Outputs • Contributing to all elements of client administration.• Contributing to the day-to-day running of the business by undertaking general administration duties.• Preparation and submission of applications and processing these, chasing providers where necessary.• Preparation of client meeting packs.• Requesting up to date valuations and policy information from providers.• Issuing Letters of authority requests and ensuring information has been sent from providers.• Keeping day to day tasks up to date on CRM system and actioning within Practice service level standards.• Responding to client emails within Practice service level standards.• Office filing systems.• Database management.• Assisting with the delivery of client administration.• Assisting with business tracking.• Office administration.• Compliance administration.• Answer telephone calls in a professional and polite manner.• Producing quotes from provider websites. Essential to this role• 1 + Years Financial services experience• Corporate level Financial services administration. BenefitsCompetitive pension contributionDeath in serviceHoliday Pay Click to apply or contact for more Information. "
39930967,https://www.reed.co.uk/jobs/administration-assistant-leeds-3-month-ftc/39930967,,"Apply on employer's website                     Administration Assistant - Leeds - 3 Month FTCLevel of role - SS1Department- Secretarial ServicesReporting Line- Administration Team LeaderPurpose of the RoleTo provide divisional administrative support. Duties  Comprehensive document management support including photocopying, scanning, printing and bindingOngoing management of files and filing areas including creation, archiving and retrievalAssist Legal PAs with email printing and hard copy filingProvision of general administrative support, working with Office Services as required to ensure client deadlines are metAdheres to the firm's risk and compliance policies and procedures and raises any issues or queries promptly with the immediate line managerSuccessfully completes, on time, all compulsory firm training. Knowledge, skills and experience required (bespoke to role)  Competent use of Microsoft OfficeOne year's experience (or equivalent) gained within a comparable environment and at an appropriate levelWillingness to work flexibly to meet client needs. "
39880673,https://www.reed.co.uk/jobs/administration-coordinator/39880673,,"Our client, an agricultural organisation, based on the outskirts of York, is looking for an experienced administrative professional to join their team, on a permanent, full-time basis.This is a key role within a small team, providing excellent service with regard to our client’s administrative systems, procedures and policies. This is an exciting role in a busy agricultural office and will suit someone who likes variety and dealing with  lots of different people, customers, colleagues and suppliers. Due to the location of this role, own transport is essential. Free on-site parking is provided.Hours for this role will be 8am - 4.15pm Monday to Friday.Duties will include:  Responsible for the day to day administration for the officeTo be the main point of contact for all customers, suppliers and colleaguesProcessing and coordinating daily information on a variety of Excel spreadsheetsProduction and analysis of weekly and monthly reportsMaintaining quality assurance systems, procedures and policies, ensuring the business processes are compliant with customer and legal expectationsOrdering stock and materials for the officeMaintaining the purchase order systemAdhoc support for accounts team (accounts experience not essential) Skills and Experience:  Full driving licence and use of carExperienced Microsoft User, computer literate with strong Excel skillsCommitment to excellent customer serviceAbility to work independently, undertaking a high level of personal responsibility and initiative as required within the roleAbility to offer a flexible and adaptable approachAbility to work to tight deadlines Due to the volume of applications we receive, if you have not heard from us within 1 week, please assume you have not been short listed. Opus Recruitment Ltd is committed to a policy of equal opportunities and this is available upon request.Opus Recruitment Ltd acts in the capacity of an Employment Agency for permanent appointments and as an Employment Business for temporary assignments - Company Registration Number 11240919. "
39909140,https://www.reed.co.uk/jobs/office-administration/39909140,,"Temporary Administrator £9 - £10, Altrincham Your new companyYou will be joining a Private sector organisation based in Broadheath, AltrinchamYour new roleAs Office Administrator, you will be responsible for;Updating company informationDealing with any enquiriesFiling & ArchivingData EntryAnswering the phoneWhat you'll need to succeedYou will have worked in a similar role, and be able to demonstrate excellent communication skills What you'll get in returnIn return you will join a well established organisation & receive £9 - £10 per hour dependent on experience.What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk "
39919603,https://www.reed.co.uk/jobs/administration-assistant/39919603,"['Microsoft Office', 'Office Skills', 'Sage']","Salary: £18,000Location: TringJob Type: Permanent An exciting new position has arisen for an Administration Assistant who is dynamic, pro-active and keen to progress. Responsibilities:  Data input and day to day organisation of bespoke database systemEnsure all documentation is scanned and filed using the in-house filing systemProcessing various methods of payments including cash handlingAssist with the preparation of month end including bank reconciliationsData preparation and analysisAssist in the development of Management Information systemsMonitoring, managing and answering queries and all other contact from customers, suppliers and contractorsProviding individual training where requiredTo assist the Sales and Marketing team when requiredTo assist with the writing and implementation of general administration policies and proceduresTo answer the telephone and deal politely and professionally with enquiries in accordance with Company philosophyOther adhoc duties to assist the Finance and Administration Manager Requirements:   Strong Microsoft Office skills are essential, must be comfortable working with and manipulating high volumes of dataAbility to take ownership and use initiative to resolve problemsAbility to work under pressure and to strict timescalesAbility to organise and prioritise own workload, and takes pride in their workExcellent attention to detailConfident manner on the telephone answering and making phone callsHave excellent communication and interpersonal skills, able to liaise with a wide range of internal and external contacts.Previous working experience of accounting activitiesExperience of bookkeeping and Sage accounting packagePrevious experience of working within an office environmentTo be educated to a degree level or equivalent, or relevant work experience "
39801101,https://www.reed.co.uk/jobs/customer-service-and-administration-executive-redhill-20000-25000/39801101,"['Customer Service', 'General Admin', 'Sales', 'Active Team Player', 'Administration']","Customer Service and Administration Executive - Redhill - £20,000 - £25,000 Lloyd Recruitment are delighted to be working with this specialist company who are looking for a Sales / Customer Services professional to support their retail and administration teams. This is an exciting, varied pivotal role with an array of responsibilities with plenty of opportunities for career progression. The Role  First point of contact for incoming customer enquiries, phone and emailManaging the divisions production and delivery scheduleSales focusedPricing customer’s projects and maintaining the overall smooth running from the officeBuilding long term relationships with customers Key Requirements  An enthusiastic individual with an eye for detail who can use their initiative to develop this exciting roleExcellent communication skills, written and verbalSales skillsTeam playerMust have own transport Due to the high volume of applications, Lloyd Recruitment Services can only contact shortlisted candidates Sales, Customer Service, Administration, Projects, Communication, Team Player, Redhill, Reigate, Merstham, Caterham, Horley, "
33343277,https://www.reed.co.uk/jobs/pensions-administration-manager/33343277,"['Financial Services', 'Pension Schemes', 'Pensions']","This TPA is uniquely placed in the Financial Services industry to provide a complete range of employee benefit and investment related services to companies, pension’s scheme trustees and individuals. In order to support their rapid growth, they are looking  to increase the size of their pension’s administration department by taking on a Pensions Administration Manager. The purpose of the role is to ensure that Clients and Members needs are fully captured and the operation is organised to meet those requirements.  Where appropriate hold meetings with Clients to capture requirements and discuss improvements in the delivery of the work and to facilitate solutions to continuously improve the performance of the operation. The successful Pensions Administration Manager will  need to react to and implement improvements to the way work is delivered to improve the value of the work and be involved in and support the team in the day to day work. You will conduct team meetings, develop staff member’s skills and competencies to work  in a client and customer focussed environment and identify development/ training needs and coach/train within the team. Other duties will involve ensuring that the technical information is maintained and co-ordinated, capturing measures on a regular basis  update control charts for weekly discussion and testing changes to the operating system and implement across team(s) following successful testing. You will also need to have relevant experience of Pensions with exposure to technical issues relating to pension  scheme legislation and be able to manage the budget and costs for the team. This is a fantastic opportunity to become part of a thriving team within a well respected organisation. Ashe Consulting is an Executive Search & Selection firm specialising in Financial Services Recruitment focusing primarily on the London and the South East area. Areas of expertise include Actuarial, Investments, Group Risk & Healthcare, Employee Benefits,  In-House Pension Schemes, Third Party Pensions Administrators / Consultancies, Pensions Software & Systems & Pensions Payroll / Accounts. "
