jobId,jobUrl,required_skills,description
39902669,https://www.reed.co.uk/jobs/health-and-social-care-assessor/39902669,,"KM Recruitment is a specialist UK wide recruiter for the Work Based Learning and Welfare to Work sectors.Job Title: Health and Social Care AssessorLocation: Kent & surrounding areas - Must be flexible with travel Salary: £23,500 Package: Excellent Holiday Entitlement, Pension, Mileage + Much more!Type: Full Time, Permanent Duties:  Assess and support learners through full Apprenticeships in Health and Social Care, levels 2, 3 and 5.Provide additional support for the delivery of Functional Skills (Maths / English / ICT) up to level 2.Visiting/observing learners in their place of work to gather evidence towards their Care Apprenticeship / QCF qualifications.Managing your diary efficiently to ensure timely visits and reviews are conducted.Organise and maintain documentation on learners' progress.Support, advise and motivate learners.Overcome barriers to learning and adapt delivery to meet learner’s needs.Meet Assessor KPI’s in terms of timely visits, quality paperwork and general administration. Essential Criteria:  Recognised Assessor Award (TAQA, CAVA, A1 or D32/33).Not yet assessed a full Apprenticeship? No problem! As long as you hold a recognised Assessor award and occupational experience within Care Management (Elderly Care), we would still like to hear from you.Hold a Level 3 qualification in Care (Adult/Elderly) as a minimum.Full, clean, UK driving licence and use of a vehicle.Must be flexible with travel and visiting learners outside of the normal 9-5 working hours. Personal Skills:   Organisational skills are a must, as well as the ability to plan your time effectively.Confident and professional with the ability to inspire and motivate people.Quality driven and prepared to go the extra mile for your learner. Please note:KM Recruitment receive a high number of applications for each role advertised and although we would like to we are not always able to deliver feedback to unsuccessful candidates. If you have not been contacted within 4 days then unfortunately your application  has been unsuccessful. Thank you for your interest and keep an eye on our website for future opportunities. "
39867619,https://www.reed.co.uk/jobs/social-worker/39867619,,"Adolescent Intervention and Prevention If you are a Social Worker with experience in Adolescent Intervention and Prevention, then I want to hear from you. I am currently recruiting for the Adolescent Intervention and Prevention team, based in Southend on Sea.  This innovative seaside town, are  offering Competitive Pay, Benefits and Flexible working, Southend should be your next career destination.  You will be well supported by the management team, who are keen to develop and train their Social Work Team to be the best they can.   Working on the Adolescent Intervention and Prevention Team. You will be a passionate, dynamic and decisive Social Worker.  The council have exciting plans for their town and their Social Workers. Southend will offer you Stability, a Well Established Management Structure and flexible working where possible.With manageable and diverse caseloads, that will offer you the opportunity to develop your skills, Southend has invested in New Social Care Technology, laptops and mobile phones, making it an ideal career opportunity. To be considered you must possess the following;  A recognised Social Work qualification (Degree/DipSW/CQSW)A valid registration with Social Work England/HCPCSignificant experience of working within Children and FamiliesMust hold a full UK Driving Licence To be considered in the first instance send your CV to  WHY CHOOSE REED! • Dedicated expert consultant - Covering Permanent Vacancies across the Country• A smooth & speedy registration process – we guarantee to meet you at a place & time that’s convenient for you, and everything else can be done online!• Regular progress reports and face-to-face service reviews• Office hours 8am-6.00pm to provide support/advice• Referral/recommendation bonus paid at up to £250 If this isn’t the job for you, please have a think about whether you can recommend a friend or colleague – we are offering **£250** PER successful recommendation. "
39823264,https://www.reed.co.uk/jobs/service-leader-complex-care/39823264,,"Service Leader – Complex Care Location: Fairlie, North AyrshireSalary Details: £28,000 - £32,000 per annum dep on experienceVacancy Type: Permanent - Full Time This role would initially be to manage a small team of Advanced Support Workers focusing on a single service users wellbeing, ensuring care is in place at all times and the service user is able to live a fulfilling and independent life. It is anticipated that as this role develops, you will manage other complex care services and teams of Advanced Support workers, making this an exciting time to join an organisation looking to grow with you being one of the driving forces behind their success! Experience:• You will have a strong clinical understanding of differing conditions relating to complex care, including but not limited to tracheotomy care, autonomic dysreflexia, pressure care and respiratory conditions.• Previous management experience working a social care and/or nursing setting is essential.• Knowledge and experience of working with this client group using person centred planning techniques to deliver excellent support practices. Skills & Qualifications:• Registered Nurse Level 1 Adult (RN1, RNA, RGN)• You must have proven experience of being able to communicate effectively with the people our client support, staff teams, families and external care professionals.• A good level of IT skills.• A driving licence and access to your own vehicle• SVQ Level 4 in Health and Social Care or equivalent and/or willingness to work towards this. Benefits: • Financial support towards PIN registration.• Opportunities for CPD including free subscription to Nursing Times Online.• Comprehensive induction and commitment to ongoing learning and development.• Access to a free app offering retail discounts, leisure savings and holiday and travel discounts.• Employee of the month and other recognition schemes.• Employee Assistant programme - available 24/7. If you are interested in finding out more, please do not hesitate to click the apply button! "
38828353,https://www.reed.co.uk/jobs/senior-care-assistant/38828353,,
39880398,https://www.reed.co.uk/jobs/business-manager-nursing-home/39880398,,
39872682,https://www.reed.co.uk/jobs/child-and-family-support-worker-assessment-and-intervention/39872682,,"Apply on employer's website                     The purpose of this role is to work within frontline teams to support the delivery of effective Children's Social Work. Child and Family Support Workers will work in conjunction with Qualified Social Workers to deliver bespoke pieces of targeted intervention  work with the child/young person and family. This work will normally be time limited, with measurable impact and always be in accordance with the care plan, as agreed by the case holding Social Worker.  The postholder will undertake a range of activity directly with children, young people and families providing practical, personal and emotional support that meets the assessed needs and promotes improved health, physical, mental and social development and  well-being.  The role will work across any frontline service, including Assessment & Intervention; Family Support & Protection (including Supervised Contact); Children In Care; and Children & Young People with Disabilities. The work can be complex, demanding and emotionally  challenging and the postholder is required to work with dedication and resilience. Role Specific Accountabilities   Undertake activity & interventions as agreed by the case holding social worker, which support the plan for the child, young person & family, including supervised contact activity.Build strong, effective relationships with the child, young person and family which support relationship and strengths based social work practice. Maintain high standards of professionalism which contribute to the level of confidence in ECC Children's Social  Care Services.Liaise and work collaboratively with internal and external professional partner agencies as relevant to the case (e.g. Occupational Therapy, Schools, Health, Mental Health), to gather accurate information that informs assessment and decisions about the  plan for the child.Provide information and advice in relation to involvement/accessing of third-party agencies relevant to the needs of the child, young person & family (eg benefits agencies, immigration, housing), where necessary acting as an advocateBe a source of practical advice and support, enabling the child, young person & family to build their capability to sustain change and function effectively within the community.Attend meetings, reviews, case conferences and court hearings (as directed by the case holding social worker) to provide information, insight and evidence which builds a comprehensive and rounded understanding of the child's needs.Record work and activity in accordance with Family Operations policies & procedures, including case records on Mosaic.Work collaboratively with other Child & Family Support Workers, Social Workers and Managers to contribute to the overall work and success of the team, and to ensure improved outcomes for children. skills and knowlege  NVQ/BTEC Level 3 or equivalent.Experience of building strong, effective relationships with children, young people and families in times of challenge and crisis.Experience of undertaking direct, activity-based work with children, young people and families.Knowledge and understanding of the issues impacting children, young people and families, and that led to them requiring support.Knowledge of Children Act 1989 and 2004 and other legislative and policy guidance applicable within Children's Social Care.Desirable - First Aid Certificate/ Ability to Sign Language.The role requires you to be mobile throughout a wide operational area including travelling around the County of Essex and beyond, transporting service users and their belongings and to be able to do so in an emergency. Driving licence and car or ability  to meet the mobility requirements of the role through other means is essential. Qualification certificates should be brought to interview. As part of employment with Essex County Council (ECC) should your role require a DBS check you will be required to register with the DBS update service. The DBS update service ensures all registered DBS certificates are kept up to date and allows authorised  parties to view the status of your certificate. This is an annual subscription and you will be responsible for ensuring this is maintained. For further information on the DBS update service please go to . Essex County Council is proud to offer an excellent benefits package to all its employees. More information can be found on Essex County Council is committed to safeguarding and promoting the welfare of children and vulnerable adults, and expects all employees and volunteers to share this commitment. We seek the best talent from the widest pool of people as diversity is key to our success. If you have any queries regarding this role, or require anything further, please contact the Essex Recruitment Team on . "
39933301,https://www.reed.co.uk/jobs/qualified-social-worker-child-protection-team/39933301,['Qualified Social Worker - Child Protection Team - Oldham'],"Qualified Social Worker - Child Protection Team - Oldham - Up to £32ph! If you are an experienced Social Worker with substantial post qualified experience in Child Protection, this could be the ideal role for you. You will have previous experience in a long term Child Protection service including working with Looked after Children, Children in Need along with some court work. Main duties include:   Hold an allocated caseload and undertake assessments and where appropriate arrange accommodation for children and young people.Maintain and update case notes and other records, write reports as required; if required, give evidence in court in relation to care proceedings.Participate in planning/reviewing the cases of children in care; supervise fostering/adoption arrangements.Develop and maintain positive working relationships with service users and other professionals.When working with families, to recognise, monitor and assess risk. To escalate risk to supervisors in a timely manner to plan mitigating actions. Essential requirements:  A social work qualification (degree in social work, DipSW, CQSW or equivalent recognised social work qualificationA strong social work background with excellent communication skillsPost qualified experience working within Child Protection Benefits of working with Remedy   A personal one-one service from your highly experienced dedicated consultant.Top tier supplier to numerous local authorities throughout London giving us access to jobs before other agencies.Referral bonus - up to £250* per person placed.Double payrolls each week. *Terms & Conditions apply You will be required to fully register with Remedy for all locum positions. To be considered for this role, please apply with your CV to Elliot Murphy on the social care team. Remedy Social Care is a REC Standard agency and is committed to safeguarding and promoting the welfare of the vulnerable. Successful applicants will be required to undertake an Enhanced Disclosure via the DBS. Our objective is to be an equal opportunities  employer and we welcome applications from everyone with suitable skills and ability regardless of race, colour, nationality, ethnic or national origin, gender, disability, sexual orientation, age, religion or belief. All applications will be accepted and reviewed  solely on merit. "
39910323,https://www.reed.co.uk/jobs/support-worker/39910323,,"Support Worker, Saltdean Support Worker, SaltdeanHays Social Care are the leading global specialist recruitment company and the market leader in the UK and Ireland. We are currently working with various large care providers who have services across the East Sussex region.We are looking for experienced Support  Workers to join us on a flexible basis, to work with clients In Saltdean, Brighton and the surrounding areas.We are looking for a number of Support Workers to join our team of temporary workers, with potential to go permanent. Shift work includes weekdays, nights and possibly weekend work in supported living services. Within the role of Support Worker you will support  adults with needs such as dementia, learning disabilities,mental health, old age and etc. You will be supporting them to live as full a life as possible and to engage with the community. You will provide physical and/or emotional support and health care of  the highest standard, ensuring that respect, dignity and confidentiality is maintained at all timesTo be suitable for this work you will need to have a minimum of 6 months experience working as a support worker and either own a car or be able to travel flexibly on public transport. A subscription to the DBS update service is preferable but not essential.By working through Hays you will have access to all of the below benefits:  Weekly payCompetitive pay ratesFree DBSFree training refreshersOut of hours serviceOne point of contact at branch What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk "
39913502,https://www.reed.co.uk/jobs/business-care-manager/39913502,['minimum 6 months exp'],"AREA MANAGER JOB DESCRIPTION AND PERSON SPECIFICATIONJOB TITLE: Area ManagerREPORTS TO: Director of Homecare or Head of Homecare Services or Head of HomecareSUMMARY OF POST: This role will have profit and loss accountability for the colchester branch. The post holder will lead, develop, manage and support local branch services to ensure the organisational goals and objectives are met/exceeded.The role will primarily focus on maintaining and improving commercial performance in the area and continuously improving operational performance..MAIN RESPONSIBILITIES:Operational Delivery  To develop first class relationships with key customers in the region, specifically Local Authorities and to adopt a pro-active 'Account Management' approach.To be actively involved with Sales & Business Development activities for all branches and to generate leads from within the geographical region.To take lead responsibility in ensuring services are fully resourced through effective recruitment management which ensures agency costs are kept to a minimum.To undertake regular audit of the sites to ensure that financial and operational processes are appropriately implemented.  Complies, at all times, with the Company's legal and regulatory policies and procedures, i.e. CQC, POVA, Health and Safety, ISO, Information Governance, etc, by following agreed safe working procedures, reporting incidents and respecting confidentiality Commercial Development  Understand the local market place within the wider national health and welfare agenda.To take an active role in growing the existing business within the geographical area.To be responsible for building and maintaining lasting professional relationships with external stakeholders, key influencers and decision makers within the local area.To work proactively with the Business Development team to ensure all new services are set up appropriately.Support the mobilisation of new projectsFinancial ControlsTo be responsible for the production, and achievement of, operational budgets for the services that make up the geographical area.To take lead accountability for achieving gross margin budget targetsTo take lead accountability for the achievement of the EBITDA budget margin for the area.To identify over and underperforming branches through the financial management systems to understand the issues, secure explanations, and take action where appropriate.To ensure that up to date and accurate financial information is provided to the Director of Homecare or Head of Homecare as required.To manage the delivery of care hours in accordance with the relevant contract.Quality ManagementTo ensure all branches comply with and adhere to all internal company policies, procedures and external legislation, CQC, SP, Preferred Provider and Local Authority contractual standardsTo ensure excellent customer service is provided to all stakeholders.To effectively manage complaints from stakeholders in partnership with the relevant individuals.To ensure all quality processes are implemented within the area.To keep up to date with all developments in the Care Industry.To recommend and initiate improvements to policy and practiceTo liaise with CQC and other agencies with regards to operational legislative requirementsPeople ManagementTo provide excellent leadership to Branch Managers encouraging team working, commitment and team development.To manage individual performance, promoting continuous improvement and effectively addressing under performance.To ensure the relevant and appropriate supervision for all staffTo conduct disciplinary hearings or appeal hearings as appropriate.Continuous ImprovementTo improve and enhance all management systems and operating processes to seek out operational savings.To improve efficiencies without compromising quality or safety of Service Users or staff.To establish continuous improvement processes within the service area and to ensure they are regularly conducted. Person SpecificationJOB KNOWLEDGE, SKILLS AND EXPERIENCEPrevious experience of managing Profit/LossProven experience of managing change to help improve efficienciesCompetent senior manager, preferably with commercial and social care/health care experienceProven leadership and people management experience,Experience of managing multiple business unitsGood knowledge and understanding of health care and social care marketplaces and potential opportunitiesComplies, at all times, with the Company's legal and regulatory policies and proceduresSocial care / healthcare backgroundAbility to interpret financial information and manage trendsProject management experience advantageousExperience or knowledge of DH structures and processes desirableCompetent user of MS Office; good IT literacyBEHAVIOURAL COMPETENCEExcellent interpersonal and people management skillsProactive and professional manner - a true self-starter; able"
39866614,https://www.reed.co.uk/jobs/support-worker-childrens/39866614,,"Children's support worker jobs for EBD homes across Norfolk. Your new companyYou will be working for one of the county's leading providers of childhood support services. With homes and services across the county they have a reputation for providing excellent care to the vulnerable young people they support.Your new roleYou will be supporting young people in residential services. The service users are predominantly young people with EBD. What you'll need to succeedYou will have previous experience of working within the children's social care sector and ideally hold a childcare qualification.What you'll get in returnYou will get the opportunity to work for a leading name in children's services as well as have access to all of the below Hays benefits:  Free DBSFree training refreshersDedicated ConsultantFlexible shiftsRefer a friend scheme What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Hays EA is a trading division of Hays Specialist Recruitment Limited and acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and  Disclaimers which can be found at hays.co.uk "
39930160,https://www.reed.co.uk/jobs/senior-support-worker/39930160,"['Positivity', 'Supported Living']","SENIOR SUPPORT WORKER  Benefits £9.72ph 40 hours per week (various hours and shifts available to suit your lifestyle) 20 days holiday + bank holidays Flexible Additional Holiday Purchase Scheme DBS check paid by Caretech prior to starting with us. Full induction programme to Care Certificate Standards Stakeholder Pension Share Save Free Employee Assistance Programme We offer Apprenticeships to those with less experience looking to join the Care Sector We provide FREE training to achieve qualification in Social Care. Carer progression within the company. The Role We are providing individuals with practical and emotional care, enabling them to lead as ordinary life as they can achieve. To help them achieve this you will need to be flexible as you are required to work shifts including bank holidays, weekends and potential  sleep ins. If your best traits are positivity, friendliness and innovation then this job is for you! Main duties and responsibilities: To supervise the day-to-day delivery of care, to ensure those service users’ needs are met and that they participate appropriately in daily household and leisure activities To be responsible for the care, welfare and safety of service users and the health and safety of staff To take on the role of case coordinator for individual service users and to participate in the reviewing, reassessing and changing of person centred support plans to ensure they are up-to-date and in line with the individual’s needs To participate, as required, in the recruitment and selection of staff within an equal opportunities framework To undertake monthly supervisions with staff as delegated and participate in the staff appraisal programme for subordinate staff To act as a staff skills coach and undertake appropriate team building and training programmes, designed to meet an individual’s needs or the Company’s staff development program To ensure that the requirements of legislation, Care Standards and the Company’s Policies and Procedures are followed To prepare service user and staff reports and ensure that the required records are maintained and up-to-date. The Service Our Ashring home is based in Ringmer in East Sussex and provides care and support for up to 6 people with learning disabilities. Personal Characteristics Diploma in Health and Social Care . Experience in supporting adults with challenging behaviour, learning disabilities and/or mental health issues. The ability to keep calm under pressure. The confidence to work alone or as part of a team. Excellent communication skills The passion to work with vulnerable adults The desire and commitment to achieve high standards of safeguarding. The Organisation: CareTech Community Services Ltd is a provider of specialist social care services supporting 5000 adults with a wide range of needs in more than 300 services across the UK. Committed to the highest standards of care and governance, we provide innovative care  pathways for people to live in community settings with learning disabilities, severe physical disabilities, autistic spectrum disorder, challenging behaviour, mental health, forensic needs and acquired brain injury within a range of settings including, supported  living services, shared housing, residential services and outreach. We encourage people to take control of their lives - this could be finding employment, having an active social life, learning new skills or building self-confidence.  CareTech Community Services are proud to inform you that they are a ""Disability Confident Leader"". Successful candidates will be required to complete a enhanced DBS disclosure prior to commencement of employment, the disclosure expense will be met by the employer. Due to the high volume of applications we receive, we are unable to contact every applicant. We will be in touch 7-10 days after receipt of your CV if progressing your application to the next stage.  STRICTLY NO AGENCIES "
39940527,https://www.reed.co.uk/jobs/assistant-director-partnerships-and-operational-delivery/39940527,,"Eden Brown Synergy specialise in Social Care recruitment across both Children's and Adult's services. We are currently recruiting for a highly experienced Assistant Director for Partnerships and Operational Delivery to work in the Yorkshire region. Core responsibilities and duties will include: - Lead, develop and maintain effective partnership working across key agencies that will impact outcomes for children and young people - Act as the council's senior responsible officer for enabling the voice of children, young people and their families to be heard in the development, design and delivery of services across the borough both from the council and through wider partners - Provide strategic leadership for the development of support for vulnerable children through a range of services including SEND, inclusion and behaviour support - Oversee the management of the council's relationship with Pupil Referral Units and ensure all council responsibilities are upheld - Lead the Early Help offer, through locality working, children's centres and partner organisations such as schools, youth alliances etc. to ensure there is early identification that presents escalation of need and possible improvement on later outcomes - Ensure the councils shift to locality working is embedded in early help and the wider 0-19 offer linking into future council direction and partnership working - Provide shared leadership to and specifically the first 1001 days, for the development of early years. You must have experience of: - Operational management at a Director level within a Social Work setting - Extensive experience within Children's services  Eden Brown Synergy is an equal opportunities employer. For more opportunities, please visit www.edenbrownsynergy.com "
39872692,https://www.reed.co.uk/jobs/administrator-social-care/39872692,,"We are currently recruiting for an Administrator to provide administrative support to our client based in Croydon Purpose of the job  The administrator is responsible for providing first class administrative support. The post-holder will also carry out all general administrative duties as requested by the Admin Team Manager Your duties will be  Follow admin checklist step by step from ""view uploaded files"" on CHARMSMaintaining and collating evidence for OfstedRunning monthly summary reportsmonitoring and ordering of stationary and office suppliesScanning completed forms to CHARMS and saving correctly on Carer recordsEnsuring that all statutory checks are kept up to date for all carersWriting letters/reports/minutes as requested from dictation or draftAssessing calls and providing support.Running Charms reports regularly and ad hoc as requestedComplete regular monthly file audit on CharmsUsing CHARMS diary to manage stat checks Working hours are Monday - Friday 9am-5pm with an hour unpaid lunch break total 35 hours Candidates should be advised that this role will be subject to a Standard DBS Check if they are not already on the update service. Connect2staff are acting as an employment agency Connect2Staff/Connect2Kent, part of Commercial Services Trading/Kent Ltd, is an equal opportunities Employment Agency & Business and positively encourages applications from all suitably qualified and eligible candidates. "
39867395,https://www.reed.co.uk/jobs/registered-manager/39867395,['registered manager residential learning disabilities brain injury support management managing'],"I have an exciting opportunity for a Registered Manager to work in a well-established company in Weston-super-Mare, Somerset. You will be working in a residential home looking after adults with Acquired Brain Injuries and Learning Disabilities. You will be leading an amazing team whilst ensuring the highest standards of care are delivered. You will enable these individuals to work towards fulfilment and independence. If you are ready for a new challenge and can hit the ground running then this, is the opportunity for you.If you can make everyday amazing, be brave, celebrate uniqueness and provide quality care then this, is the opportunity for you. You will have;-QCF Level 5 Health and Social Care-Experience working in Management-Experience working with Learning Disabilities-Good awareness of CQC legislation-Demonstrates positive values-Excellent time management and organisational skillsThis if for a full time position, 37.5 hours a weekSalary; £30,000 per annum + bonus schemeBenefits;-32 days annual leave-Employee of the month awards-Health Scheme-Long service awards-Paid for DBS check-Qualifications; you will be supported to obtain a range of QCFs during employmentIf you think that this sounds like the opportunity for you then please, get in contact with Sarah Parsons at BS Social Care OR Click Apply!!Phone : Email : sarah.parsons @ bssocialcare.co.uk I look forward to hearing from you! "
39617764,https://www.reed.co.uk/jobs/support-worker/39617764,,"Work hours that suit you within varied work settings, get paid weekly and be part of a thriving agency! We are looking for Full Time and Part Time Support Workers / Care Assistants for residential children's homes and care homes for adults with learning  disabilities. Immediate starts, flexible hours, excellent pay rates, varied working environment and fantastic support from our team! Why be a Support Worker with Peters Dean Care?  Full time and part time hours available, you choose what suits youNo need to commit to a rigid shift patternChoose hours to work around other commitments like studies, other work or childcareGain experience working in different homeGet paid weekly and earn holiday pay and pension contributions too!Get support and supervision- weekly call and optional monthly meetingFriendly and approachable office staffAvoid the politics of working permanent rolesSee if you like services before applying for permanent roles there. Support Worker Role: Have you got Support Worker or Care Assistant experience within social care? Do you love the work but have commitments you need to work around, such as studies or childcare? Or do you simply want flexible hours that  suit you? Then apply now and we can help you! We have a wide range of shifts available working within residential children and adult care services. These include early shifts such as 8-3, Late shifts such as 3-10 or 2.30-10, Waking Night shifts such as 10pm-8am  or 9.30pm-7.30am and Long Days shifts such as 8am-10pm. Part-time and full-time Support Worker hours available. Support Worker Criteria: Social care experience is essential, as is a passion for supporting vulnerable people. We are looking for people who have the desire and drive to be an asset on shift rather than just a number. You will need to be  able to work the types of shifts mentioned above and in some areas it is necessary to be able to drive to access the services. How do I apply? Click apply now and we will be in touch promptly for an initial discussion and to get you out to work quickly! "
39871196,https://www.reed.co.uk/jobs/team-leader/39871196,,
39857843,https://www.reed.co.uk/jobs/gardener/39857843,,"Apply on employer's website                     Available Hours: Permanent - Part Time - 15 hours per week.  Reporting to the Manager you will be responsible for all general maintenance and upkeep duties required to ensure a safe and attractive environment for residents and staff. Duties will include planned preventive work and safety checks, as well as running repairs and the supervision of outside contractors. This position would be a satisfying job for an individual who can demonstrate practical skills in maintenance, gardening  as well as painting and decorating as well as respect for older people. You'll make sure that all our gardens and grounds are beautifully presented and immaculately looked after, sharing your love of outdoor spaces with residents and visitors. For more information about the role please review the Job Description here. Please note that interviews may take place prior to the advert closing as and when suitable applications are received. If a suitable candidate is appointed the role may close early, therefore please do not hesitate to submit your application. The Meadow in Muswell Hill is a residential and dementia care home with 40 rooms, 16 of which are designated for dementia specialist care. For more information about the home, please click here. Pension, 28 days holiday (inc. bank holidays), Life Assurance, Discount Scheme, free DBS provided "
39857975,https://www.reed.co.uk/jobs/support-worker-nights/39857975,,"I have a rare and exciting opportunity for you to work as a Support Worker Nights, in an established national company in Bideford, Devon. You will be working with Adults, who have Autism and learning disabilities. The day to day duties of this role will mean that you are supporting the service users and delivering a high standard of care. This role will involve personal care.You will need a general understanding of autism, and whilst qualifications in health and social care would be desirable, you would be supported to achieve these as part of an excellent training and development programme.There is a big focus on YOU as a person. If you are passionate, have a calm demeanour, are patient and understanding then this, is the role for you. Full Time; 33 hours a weekSalary; £14,493 per annum OR £8.45 p/h There is also Days position available!This is a great opportunity so, do not hesitate to get in contact with Sarah Parsons at BS Social Care, or Click Apply!Phone; Email; sarah.parsons @ bssocialcare.co.uk "
39711880,https://www.reed.co.uk/jobs/senior-care-assistant/39711880,,Our client in the Hitchin area is a beautiful small residential that is part of a large organisation that runs and promotes the highest standards of care. They now have an exciting opportunity for a healthcare assistant to join their passionate team of...                
39936823,https://www.reed.co.uk/jobs/support-worker/39936823,,"Are you a patient and kind person with a drive to help others? Can you provide the best care for those who need it? Do you want to work hours that suit you? If this sounds like you, we are currently recruiting for a Support Worker role in the Edinburgh area. If you are local, or you're willing to travel from the surrounding area, apply today!  Benefits:  Career progression pathway opportunitiesProfessional training provided, both online and on-siteRefer a friend scheme with the opportunity to get up to £300Fantastic holidaysA competitive pay rateWorking for an Award Winning Company Your responsibilities will include:  Caring for vulnerable adultsProviding high levels of personal one-to-one careMaintaining and developing residents' welfareActing as an inspiration to vulnerable service users Requirements:  Diploma level 2/3 in Health and Social Care or minimum of 2 years relevant experienceSVQ in Health and Social CareExperience in personal carePassion for care and support workMotivated can-do attitude while working on the jobBe person-centred, caring, passionate and understanding Qualification:  High school, college, university Sounds good? Apply today! Get in touch on and ask for Lara, or email candidateteam @randstad .co.uk. Come join our amazing team! Randstad Care acts as an employment business when supplying temporary staff and as an employment agency when introducing candidates for permanent employment with a client. Randstad Care is an equal opportunities employer and decisions are made on merits  alone. Did you know that Randstad Care have been awarded a place on the National Clinical Staffing Framework for the NHS? This means we will be able to bring you more opportunities within nursing & midwifery and clinical staffing. "
39859765,https://www.reed.co.uk/jobs/nursery-team-leader-edinburgh/39859765,"['childcare', 'early years', 'team leader', 'children', 'child', 'nursery', 'creche']","Dr Bell's Family Centre - Nursery Team Leader - Edinburgh Maternity cover: 9 months fixed term contract Salary: £27,000 per annum  Hours: 35 Hrs per week (Mon - Fri) Holidays: 32 days (including bank holidays) Benefits: 3% employer contribution and TOIL scheme The Social Care Community Partnership are currently recruiting for a Childcare Team Leader for Dr Bell's Family Centre, a well-respected charitable centre for families with young children (under 5 years) facing multiple disadvantages; for over 40% of the  children, English is not their first language. The centre offers support groups, social opportunities, café, counselling and volunteering. A key component to reducing barriers for parents with young children attending groups is the provision of childcare in  the same building.  The Childcare Team Leader is to lead and develop childcare and ensure the delivery of a high quality early learning and childcare service which includes supervising two child care workers and also facilitating parent and child groups at the centre. The successful candidate will have a SSSC recognised practice qualification for Practitioner in a day care of children service. Key responsibilities  Ensure the delivery of high quality, age appropriate experiences to all children accessing the childcare resource within the Centre and outreach childcare sessionsSupport and supervise two childcare workersManage all aspects of care and wellbeing in the playroomMaintain high standards of record keeping, monitoring and evaluation information and petty cash managementPlanning and assessment of high quality experiences for childrenEnsure records to monitor and evaluate children's progress is completed on a daily basis to a high standard.Work in partnership with parents, caregivers and other professionals Qualifications and experience:  SSSC recognised practice qualification for Practitioner in a day care of children service, e.g. HNC Childhood Practice, SVQ Children and Young People at SCQF level 7 or above, BA Childhood Practice Level 8 or any other relevant qualification at SCQF Level  7 or above that allows registration with the SSSC as a Practitioner in A Day Care Service for ChildrenRecent and substantial experience working with children 0-5 years in an early years settingExperience of completing child assessmentsKnowledge of child development and the needs of children aged 0-5Knowledge of Curriculum for Excellence, GIRFEC, the National Care Standards and the SSSC code of Practice relating to children 0-5Experience of facilitating groups - parents and/or childrenAbility to communicate effectively with children colleagues, parents, carers and other professionalsAbility to show initiative and support the Centre Manager in the development of the serviceAble to work occasional evenings and weekends (once a month currently) For more information about this job opportunity, please click apply and submit your CV to Social Care Community Partnership or contact Martin Brownjohn or Steve More on for a confidential discussion. About The Social Care Community Partnership: The Social Care Community Partnership is Scotland's premier social care recruitment agency, sourcing and placing Social Care professionals, support staff and administrators throughout Scotland and the rest of the UK. Established in 2006, quality is built into everything we do; from day to day recruitment and selection processes, to The Social Care Community Partnership employees and to the Local Authorities, Government bodies and Third Sector/Non-Governmental Organisations  that we work with. The client groups we work with range from Children and Families, Adults, Disabilities, Youth Offending and more. We recognise that our Social Care professionals make daily decisions that affect the lives of thousands of vulnerable people.  The Social Care Community Partnership also has Investors in People Gold Award Status and Investors in Young People Award "
